rep,L,ell,regularization,xcv_score,Raw_zRMSE_mean,Raw_zRMSE_sd,L2_zRMSE_mean,L2_zRMSE_sd,RKHS_zRMSE_mean,RKHS_zRMSE_sd
12,5,0.32421560600991084,0.01,-0.9573433393950908,0.46881066894353957,0.12730467108805446,0.3572030754759477,0.11539372944576028,0.4702928222233329,0.21428146187561747
13,1,0.32421560600991084,0.01,-0.9366206984263954,0.9119168050508909,0.3493776441683532,0.8940977512700435,0.3611022794951495,1.0802325909240598,0.2973289132686416
13,2,0.32421560600991084,0.01,-0.9366206984263954,0.7099042495556311,0.2874052329995892,0.6822934155624638,0.3134354489606819,0.794200840638045,0.2677647022645486
13,3,0.32421560600991084,0.01,-0.9366206984263954,0.5707777449707325,0.21999897414774508,0.5020177943584702,0.27416671602586346,0.6347179700613085,0.26380120312782285
13,4,0.32421560600991084,0.01,-0.9366206984263954,0.44845948719048206,0.1054749955892833,0.3539206261740251,0.15328702671899652,0.40952499185573416,0.1558662295404901
13,5,0.32421560600991084,0.01,-0.9366206984263954,0.46493556324961705,0.10912107555737538,0.32093844440296415,0.11644272555271673,0.3498498688099508,0.11977954783111387
14,1,0.32421560600991084,0.01,-0.9474045918584602,0.9203662565425557,0.26155126478623697,0.874472391412395,0.2518952299534529,1.034950701096352,0.3742027784327182
14,2,0.32421560600991084,0.01,-0.9474045918584602,0.6688635062618425,0.25100538683299783,0.6143483455805475,0.26475087292861055,0.8254695625019254,0.27916348734067453
14,3,0.32421560600991084,0.01,-0.9474045918584602,0.5677107261856205,0.23351560385977643,0.4915804576272935,0.2221515954349242,0.7157219907291357,0.27885715188296833
14,4,0.32421560600991084,0.01,-0.9474045918584602,0.4898379963113571,0.16732352951276347,0.38159989604098943,0.18387593958357507,0.6496799945477162,0.27010724826644683
14,5,0.32421560600991084,0.01,-0.9474045918584602,0.49523171451302556,0.1374119170756079,0.33040519828555115,0.1645434832378882,0.40604178587394896,0.17291559319514524
15,1,0.32421560600991084,0.01,-0.9098271229994788,0.971598286318299,0.3072589978836029,0.9657862479055465,0.34444620933115466,1.0988766691400835,0.3614981798251405
15,2,0.32421560600991084,0.01,-0.9098271229994788,0.6842967958775253,0.2407228552048197,0.6378615000359722,0.28298317168621007,0.8666320140928881,0.3520249214324807
15,3,0.32421560600991084,0.01,-0.9098271229994788,0.5770369723331694,0.20931569211498866,0.47436567159399456,0.22700064465301797,0.657068835240074,0.27709455058451493
15,4,0.32421560600991084,0.01,-0.9098271229994788,0.537643572586037,0.15816535545084567,0.3812454071077615,0.14563242321247868,0.5057935905820927,0.28789564960096103
15,5,0.32421560600991084,0.01,-0.9098271229994788,0.5089524855460453,0.13905848152412562,0.31670893694783053,0.1462121516857293,0.4131420365433228,0.22395066287466642
16,1,0.32421560600991084,0.01,-0.9468476915033646,0.9542384887582078,0.3137393203100337,0.913164176888936,0.35258875903155557,1.0922733114046834,0.3540084472940572
16,2,0.32421560600991084,0.01,-0.9468476915033646,0.6576624651794613,0.26349493396913987,0.5988321165422807,0.2910855097944072,0.8858235490269941,0.3338539670686633
16,3,0.32421560600991084,0.01,-0.9468476915033646,0.5470022775073767,0.17819225317287585,0.46742308895493706,0.20965217755164653,0.6473323802231995,0.29898198563991024
16,4,0.32421560600991084,0.01,-0.9468476915033646,0.4940023991158017,0.12686396829736246,0.398358172597523,0.14402306301365403,0.492343723572281,0.19041126851115278
16,5,0.32421560600991084,0.01,-0.9468476915033646,0.4879677895822867,0.11149789826425492,0.3381855310915114,0.13174866636962687,0.3879857093642343,0.1425227411152124
17,1,0.32421560600991084,0.01,-0.9074064109422488,0.8521898327009064,0.2819506423910197,0.8313125734549734,0.32598250078213836,1.0031647262237642,0.3570292958750746
17,2,0.32421560600991084,0.01,-0.9074064109422488,0.6296380969977021,0.2299253272653506,0.5775266570224444,0.24241040548118226,0.7906547677180805,0.313300076539623
17,3,0.32421560600991084,0.01,-0.9074064109422488,0.5634812185179319,0.17640877440002636,0.47302645967058093,0.19971680969015485,0.5388648943844964,0.22415683964461983
17,4,0.32421560600991084,0.01,-0.9074064109422488,0.4950156567766841,0.11914334121090699,0.36079484138548573,0.13642217570506715,0.45616869066606286,0.2062014773649423
17,5,0.32421560600991084,0.01,-0.9074064109422488,0.4743842278543436,0.10963151036471121,0.311928023797151,0.10874653241184642,0.33749215563822504,0.1381831363643598
18,1,0.32421560600991084,0.01,-0.9257475054942169,0.9113774013286101,0.31952872948513744,0.8711624769470561,0.34366170465676577,0.9221601617085018,0.359681051910961
18,2,0.32421560600991084,0.01,-0.9257475054942169,0.6642035494943653,0.2247396853201301,0.6016302024814879,0.26646422656001917,0.7439906927339168,0.3415554187505857
