N_obs,SNR,rep,L,regularization,xcv_score,OracleRKHS_L2_function_mean_cos2,OracleRKHS_RKHS_function_mean_cos2,OracleL2_L2_function_mean_cos2,OracleL2_RKHS_function_mean_cos2
50,0.5,29,1,0.1,-1.0098284509688533,0.08252968589206915,0.21856639677179393,0.8660573222856377,0.9822704511502038
50,0.5,29,2,0.1,-1.0098284509688533,0.5855641062506824,0.6338279918373774,0.9464203656114254,0.9801088821530526
50,0.5,29,3,0.1,-1.0098284509688533,0.650490755146363,0.8981319364819376,0.9130612320786885,0.6776826474652492
50,0.5,30,1,0.1,-1.01770227227879,0.4035255821344749,0.44283071296777676,0.9324852340200547,0.949717522795792
50,0.5,30,2,0.1,-1.01770227227879,0.8472826433318542,0.9069245474142322,0.9164385800966532,0.9607429318429996
50,0.5,30,3,0.1,-1.01770227227879,0.746616467361355,0.7939942639207663,0.9665880898679177,0.9755651284794157
50,0.5,31,1,0.1,-1.048372703868659,0.6666687586955755,0.754695260858079,0.9508533594999206,0.9761212479080613
50,0.5,31,2,0.1,-1.048372703868659,0.4907423812446682,0.5080466229296352,0.7948911978707232,0.671576691920588
50,0.5,31,3,0.1,-1.048372703868659,0.6704997887492382,0.6728250625212532,0.8963025019902449,0.9256616833396888
50,0.5,32,1,0.1,-1.0177389731551025,0.6189855569999665,0.7371006532048924,0.8977881256579547,0.9667886551148229
50,0.5,32,2,0.1,-1.0177389731551025,0.472025805268796,0.5025397346965552,0.9265922152035487,0.915434098162571
50,0.5,32,3,0.1,-1.0177389731551025,0.6470706221931849,0.6548533063510008,0.8977034676531797,0.8756005543682311
50,0.5,33,1,0.1,-1.017126328036971,0.37553764681183843,0.55090047284511,0.49404337869209775,0.7332472043546762
50,0.5,33,2,0.1,-1.017126328036971,0.6165768501138366,0.6552491510680681,0.9213829753143087,0.9574417069679348
50,0.5,33,3,0.1,-1.017126328036971,0.7143307044533772,0.8309984766074633,0.9271899213135284,0.9545021276859359
50,0.5,34,1,0.1,-1.0167424687651978,0.2338258524139543,0.46675872172888405,0.100959605042036,0.3002219048684131
50,0.5,34,2,0.1,-1.0167424687651978,0.4498964684140402,0.6237043720161859,0.8429187655515631,0.8492580660984258
