N_obs,SNR,rep,L,regularization,xcv_score,OracleRKHS_L2_function_mean_cos2,OracleRKHS_RKHS_function_mean_cos2,OracleL2_L2_function_mean_cos2,OracleL2_RKHS_function_mean_cos2
15,2.0,61,1,0.01,-0.8062664835990486,0.14936369863654347,0.9906833045947968,0.9960732865369901,0.11273224922507881
15,2.0,61,2,0.01,-0.8062664835990486,0.5057775805631146,0.8556325344073763,0.9948778779259281,0.6959037751740951
15,2.0,61,3,0.01,-0.8062664835990486,0.955124327830232,0.9486574245474074,0.9954006797380108,0.9933156894529782
15,2.0,62,1,0.01,-0.8207035266791796,0.9017496185553012,0.9485041889635976,0.9896380772057193,0.9452599857819421
15,2.0,62,2,0.01,-0.8207035266791796,0.9068175415265478,0.9006608182250535,0.9576164492066257,0.9076974861716551
15,2.0,62,3,0.01,-0.8207035266791796,0.6480306227386673,0.8107406173591958,0.9667899264068686,0.8141284760270441
15,2.0,63,1,0.01,-0.8292635213867431,0.4033778297909935,0.9113384087368531,0.9624414416041743,0.6176477174336205
15,2.0,63,2,0.01,-0.8292635213867431,0.6833863976577477,0.912072230391461,0.9844399527721446,0.8367481319050553
15,2.0,63,3,0.01,-0.8292635213867431,0.6617965807463079,0.945428787427037,0.9859983351684019,0.692803878600015
15,2.0,64,1,0.01,-0.8036115131047507,0.265521264136193,0.9146257641563629,0.8790759029803491,0.2405093885731001
15,2.0,64,2,0.01,-0.8036115131047507,0.7761664842148907,0.94625052287944,0.9846641254628861,0.9284573960631917
15,2.0,64,3,0.01,-0.8036115131047507,0.8642158607708864,0.9464836736235038,0.9929294058990337,0.9453958595119599
15,2.0,65,1,0.01,-0.8741326234526582,0.792148499534654,0.8659481052493353,0.9890337998696869,0.9680923187231824
15,2.0,65,2,0.01,-0.8741326234526582,0.7439096605051516,0.953547292792884,0.9948460099505818,0.8998110566828994
15,2.0,65,3,0.01,-0.8741326234526582,0.8773081484473336,0.9328219918221149,0.9416182437292945,0.9860314226323456
15,2.0,66,1,0.01,-0.8864677356344066,0.9015612486248715,0.9637406802486281,0.9728588634598844,0.9095314605289636
15,2.0,66,2,0.01,-0.8864677356344066,0.8897247789126318,0.9583050894632765,0.9916714151235355,0.9610400219691637
15,2.0,66,3,0.01,-0.8864677356344066,0.774357893618309,0.9414005583039654,0.9887808572959749,0.9266255873184622
15,2.0,67,1,0.01,-0.8222184919191545,0.25651983685557495,0.28379037547469343,0.9902565743733148,0.9789591484581048
15,2.0,67,2,0.01,-0.8222184919191545,0.6615505086608918,0.9217142734861583,0.9764096909977934,0.8172027074060573
15,2.0,67,3,0.01,-0.8222184919191545,0.76487160002219,0.8437549592872134,0.9896180079786507,0.9854794202120836
15,2.0,68,1,0.01,-0.8363730128462274,0.06735054136735218,0.9586912857113625,0.9662497126174459,0.22236132908053216
15,2.0,68,2,0.01,-0.8363730128462274,0.8200284222922294,0.9701089866902277,0.9907973560230616,0.9018127066187223
15,2.0,68,3,0.01,-0.8363730128462274,0.8933902091294916,0.9430699862497204,0.9718872165134638,0.9675953290290104
15,2.0,69,1,0.01,-0.7866219474902729,0.03391016475302,0.9514668673179612,0.7775514025297839,0.4425597492226305
15,2.0,69,2,0.01,-0.7866219474902729,0.8874909755457847,0.9606068663055054,0.9887831093710546,0.9648360396342186
15,2.0,69,3,0.01,-0.7866219474902729,0.8118983615549968,0.970159290306761,0.9845048425358639,0.8833335879779716
15,2.0,70,1,0.01,-0.7633569019253963,0.5802496182966749,0.8447108505900335,0.9911391363007421,0.9544293845727795
15,2.0,70,2,0.01,-0.7633569019253963,0.7451376830623164,0.9716851282330963,0.9742450343059548,0.9089993287698969
15,2.0,70,3,0.01,-0.7633569019253963,0.8910773198846229,0.9532428813129924,0.9703495125244181,0.9758637791304877
15,2.0,71,1,0.01,-0.8263752245832927,0.6533024412456176,0.8955539779663046,0.9743238415446653,0.962268080362268
15,2.0,71,2,0.01,-0.8263752245832927,0.8283391741066202,0.948820763003303,0.9828972711878236,0.9338095001081839
15,2.0,71,3,0.01,-0.8263752245832927,0.8902555618242975,0.955352502036952,0.9901726062407632,0.9442700036374321
15,2.0,72,1,0.01,-0.9253361575973212,0.8857229435353793,0.9562697348490651,0.9872098121884529,0.9539858435751718
15,2.0,72,2,0.01,-0.9253361575973212,0.4981424627979446,0.8289703140983989,0.9915073206053009,0.7795379821477814
15,2.0,72,3,0.01,-0.9253361575973212,0.7925648758231741,0.9474420942969396,0.8646467191543808,0.9834790094698107
15,2.0,73,1,0.01,-0.9020056773844521,0.7952198046213851,0.9612384151900301,0.9786034964905722,0.8974597494856946
15,2.0,73,2,0.01,-0.9020056773844521,0.8118026393630486,0.9659981627842636,0.9898405956167202,0.8336780404863116
15,2.0,73,3,0.01,-0.9020056773844521,0.708731284813739,0.9471961303140395,0.9909339111787069,0.7350011821636442
15,2.0,74,1,0.01,-0.8933651221880698,0.44708994342395497,0.8832746060624674,0.9492274425804483,0.6994275155335974
15,2.0,74,2,0.01,-0.8933651221880698,0.9246755216238127,0.9755437019119875,0.9695175017209232,0.8782291610072026
15,2.0,74,3,0.01,-0.8933651221880698,0.6719516686855501,0.9642175659547703,0.9927317982940683,0.6908153456710924
15,2.0,75,1,0.01,-0.8325287479709544,0.9462805710474612,0.9759465736583681,0.9757878570082715,0.8697397086728694
15,2.0,75,2,0.01,-0.8325287479709544,0.9600909862008816,0.9635359587087706,0.983975725215726,0.9635626219223847
15,2.0,75,3,0.01,-0.8325287479709544,0.6706795597265528,0.9372054598998095,0.9933805480395809,0.6677609796358892
15,2.0,76,1,0.01,-0.8577027876241768,0.6271812167268197,0.8162980155020523,0.3294596983149243,0.38041019901363177
15,2.0,76,2,0.01,-0.8577027876241768,0.8372771486684863,0.9736539885312332,0.9742402854748933,0.9604451815833777
15,2.0,76,3,0.01,-0.8577027876241768,0.7693039427254433,0.9735106239270997,0.9879319529926849,0.7979273408743234
15,2.0,77,1,0.01,-0.8537302503075497,0.091969977899637,0.8821200810289719,0.9350080100364079,0.30764259660653726
15,2.0,77,2,0.01,-0.8537302503075497,0.604390391881626,0.9402751888183527,0.9475882777964709,0.8201025562218638
15,2.0,77,3,0.01,-0.8537302503075497,0.9295191342927419,0.9495439124697659,0.9940768958114968,0.9748925740529989
15,2.0,78,1,0.01,-0.8500999004807002,0.746213293364044,0.9644316623714193,0.975455678986886,0.9565031209055983
15,2.0,78,2,0.01,-0.8500999004807002,0.5174583484303515,0.8809448412075898,0.9742051950687807,0.728995906640004
15,2.0,78,3,0.01,-0.8500999004807002,0.6623615336266379,0.9397454538043076,0.988040409462197,0.6993478156536348
15,2.0,79,1,0.01,-0.7915075829472874,0.6173402950502518,0.9334868448640946,0.8903348346073713,0.8593751965971133
15,2.0,79,2,0.01,-0.7915075829472874,0.7206143732648785,0.9265629172084465,0.9846580370560875,0.8890982994780294
15,2.0,79,3,0.01,-0.7915075829472874,0.9298979604126175,0.9474521770688881,0.99154812477176,0.9912518448488122
15,2.0,80,1,0.01,-0.781889986746408,0.11110633929119977,0.933987187358395,0.9823329687595878,0.20259633777076555
15,2.0,80,2,0.01,-0.781889986746408,0.9420916632335925,0.9697500675768065,0.9921444736965523,0.9895229691225441
15,2.0,80,3,0.01,-0.781889986746408,0.797866100390209,0.9681705798867998,0.9949275199589356,0.8727942361754014
15,2.0,81,1,0.01,-0.8137417432267646,0.6355648510862533,0.9770629627803287,0.9398780403705582,0.4397862826084191
15,2.0,81,2,0.01,-0.8137417432267646,0.9566760424568446,0.9794071833996965,0.9945311915928949,0.9844660119961837
15,2.0,81,3,0.01,-0.8137417432267646,0.8516042734248703,0.9326581346889586,0.9641667514763466,0.9646289399300705
15,2.0,82,1,0.01,-0.8163336055120531,0.6338624530344438,0.9108613334353823,0.9617471820605531,0.9597910397572953
15,2.0,82,2,0.01,-0.8163336055120531,0.5303443126060904,0.9353789667384573,0.972885470811484,0.681417481265522
15,2.0,82,3,0.01,-0.8163336055120531,0.7100881803809092,0.9394389915025941,0.9859609345517232,0.8175337527769192
15,2.0,83,1,0.01,-0.7478325257374078,0.18332989088235782,0.898293815951637,0.9290927496686022,0.599175098762964
15,2.0,83,2,0.01,-0.7478325257374078,0.5976227401505584,0.8791457029622465,0.9380009471844997,0.9024861339487054
15,2.0,83,3,0.01,-0.7478325257374078,0.84940298672251,0.8927345222567885,0.9687699202425503,0.9616610995788702
15,2.0,84,1,0.01,-0.7944314010369,0.5659226860172383,0.7838827309897685,0.41157875119285825,0.5232518030846072
15,2.0,84,2,0.01,-0.7944314010369,0.7843267414250931,0.8879289157084866,0.9865908919452255,0.9852443115220664
15,2.0,84,3,0.01,-0.7944314010369,0.7726638975180276,0.897871568743074,0.9951370695016379,0.9248379122355868
15,2.0,85,1,0.01,-0.8235606070783918,0.6988500447830803,0.9498957397285858,0.9568830623008471,0.5300103588727175
15,2.0,85,2,0.01,-0.8235606070783918,0.8028595483345037,0.9643272726355112,0.9903060657222206,0.9108062393915354
15,2.0,85,3,0.01,-0.8235606070783918,0.9486643735627709,0.9667724311816966,0.9701739029390654,0.9639684336048862
15,2.0,86,1,0.01,-0.7637392697796858,0.8388491909078055,0.9605077185980732,0.9832537863972481,0.9001400597283745
15,2.0,86,2,0.01,-0.7637392697796858,0.8018439939141342,0.9392442103308409,0.9886433048829726,0.8827260833020119
15,2.0,86,3,0.01,-0.7637392697796858,0.7289061369290172,0.9422401474195135,0.9926133738661727,0.7827628776961673
15,2.0,87,1,0.01,-0.8168553191981187,0.7976389371662521,0.9335050630241647,0.9128908085683215,0.9517358461689186
15,2.0,87,2,0.01,-0.8168553191981187,0.8523191434852314,0.9092483082217299,0.978845754756179,0.9758123768461591
15,2.0,87,3,0.01,-0.8168553191981187,0.9053811220010258,0.9074336872404464,0.9933929790984314,0.959996647007518
15,2.0,88,1,0.01,-0.8201216383573688,0.7671951463124226,0.9404801040085052,0.9816481585005763,0.9696976085725209
15,2.0,88,2,0.01,-0.8201216383573688,0.5934858783385603,0.9400972489308324,0.9848553019624984,0.7113772826536309
15,2.0,88,3,0.01,-0.8201216383573688,0.6806133695966518,0.9539410579184606,0.7735085397846775,0.7479034427881758
15,2.0,89,1,0.01,-0.8104048634870763,0.8687575673868068,0.933532575530995,0.9691203707639285,0.9821882365036918
15,2.0,89,2,0.01,-0.8104048634870763,0.4977276771836055,0.8052085153983508,0.9348682061939697,0.5186703601823794
15,2.0,89,3,0.01,-0.8104048634870763,0.6763848676457211,0.8511463237155251,0.986438562507877,0.8705965113480195
15,2.0,90,1,0.01,-0.8829087156243762,0.5344998470896501,0.9132125961932724,0.9778806215891445,0.7130924310947138
15,2.0,90,2,0.01,-0.8829087156243762,0.8501617314659482,0.9534761122412688,0.9857178369999171,0.9383407835315392
15,2.0,90,3,0.01,-0.8829087156243762,0.657853217772059,0.838699588851548,0.9888641293675023,0.8273101588732862
15,2.0,91,1,0.01,-0.8391151289968825,0.6801838659538514,0.9593133747591089,0.9908854920038523,0.8455392184183795
15,2.0,91,2,0.01,-0.8391151289968825,0.7809050154538301,0.952085350827268,0.9912376540934474,0.8193388083884595
15,2.0,91,3,0.01,-0.8391151289968825,0.8791682912359048,0.9147795441742576,0.9904235288755419,0.9849580584102942
15,2.0,92,1,0.01,-0.8050320464413152,0.9095563297850505,0.9634704646865987,0.9742614417346395,0.9932065273556706
15,2.0,92,2,0.01,-0.8050320464413152,0.9069095614177056,0.6977718223172761,0.9918786863136895,0.927245905455194
15,2.0,92,3,0.01,-0.8050320464413152,0.6996488514581314,0.922762178303946,0.890774733837945,0.6665025445942042
15,2.0,93,1,0.01,-0.7786028343597486,0.22652631403989815,0.9117510832219882,0.6673036155510526,0.5668697633800003
15,2.0,93,2,0.01,-0.7786028343597486,0.6140259224154478,0.9760826102582039,0.9781449477401787,0.681680784914308
15,2.0,93,3,0.01,-0.7786028343597486,0.9649242064591573,0.9633708831840249,0.9959882888231005,0.9918082002535394
15,2.0,94,1,0.01,-0.9037812964867167,0.008729663824140553,0.6493222068531075,0.9675496666684708,0.4270014007549558
15,2.0,94,2,0.01,-0.9037812964867167,0.8375840436707946,0.969742587381914,0.9862480181282682,0.9296789188645216
15,2.0,94,3,0.01,-0.9037812964867167,0.9420347875294528,0.9737981308612627,0.7669599536210933,0.8591269730993373
15,2.0,95,1,0.01,-0.7870360259833358,0.425364622265383,0.9207119861354164,0.9807415548988836,0.6177982929624988
15,2.0,95,2,0.01,-0.7870360259833358,0.8354377037175149,0.9318565098881187,0.9848062575603169,0.9039042812418567
15,2.0,95,3,0.01,-0.7870360259833358,0.8449538725397604,0.936070637381143,0.9755122659589427,0.9826828051431163
15,2.0,96,1,0.01,-0.7808585815581943,0.8025275092362897,0.934878625615715,0.974279722787205,0.9721148248798027
15,2.0,96,2,0.01,-0.7808585815581943,0.8539374716248569,0.8815738883007003,0.9915292414813903,0.965876922978164
15,2.0,96,3,0.01,-0.7808585815581943,0.7498388775040818,0.8655970808599064,0.9664701564144912,0.9831284276996347
15,2.0,97,1,0.01,-0.8608948069975573,0.11840188735477161,0.9181299892402761,0.9893146591726019,0.39268320548135577
15,2.0,97,2,0.01,-0.8608948069975573,0.9007506738841903,0.9693326756416436,0.9015507023902705,0.9672200939099309
15,2.0,97,3,0.01,-0.8608948069975573,0.7644162384276961,0.9615589945721639,0.9917431344909051,0.8048594401808025
15,2.0,98,1,0.01,-0.8253790260866887,0.03039576942373282,0.9329213345537621,0.7704003215796547,0.031070598199967128
15,2.0,98,2,0.01,-0.8253790260866887,0.761192445914784,0.9217748619817661,0.9421939464215383,0.9008397541388611
15,2.0,98,3,0.01,-0.8253790260866887,0.8546679135690547,0.9385389443834011,0.9876626417670916,0.8684452427880524
15,2.0,99,1,0.01,-0.8325499264183295,0.5842341670747923,0.8345148629168814,0.9233729416661615,0.5076150671759083
15,2.0,99,2,0.01,-0.8325499264183295,0.7020176726687942,0.9527528087531001,0.9622346936686377,0.9273957497116735
15,2.0,99,3,0.01,-0.8325499264183295,0.8452366178710745,0.9022377514626925,0.9967676263762971,0.9805572488338096
15,2.0,100,1,0.01,-0.7972985233579399,0.5502499809712623,0.7326349002761658,0.9636711535655272,0.9586326490309038
15,2.0,100,2,0.01,-0.7972985233579399,0.7324158858118764,0.93033255158165,0.9965328261438,0.9327625837765772
15,2.0,100,3,0.01,-0.7972985233579399,0.826978287626091,0.958873796658521,0.9203515148713364,0.9768343425213389
15,2.0,101,1,0.01,-0.7960535840366242,0.00707577020926114,0.519974107306953,0.9878346603930411,0.33975247100573946
15,2.0,101,2,0.01,-0.7960535840366242,0.7941406004598472,0.9333282685646322,0.974242840300585,0.9824404188415656
15,2.0,101,3,0.01,-0.7960535840366242,0.8928507727768481,0.9689039982698437,0.9818695796383915,0.9888492900246568
15,2.0,102,1,0.01,-0.8216390455854587,0.9284812081149844,0.9705895030315025,0.9938560704058639,0.9777659246301853
15,2.0,102,2,0.01,-0.8216390455854587,0.5777367528631935,0.9822008514639196,0.9784569322527523,0.7737365960764814
15,2.0,102,3,0.01,-0.8216390455854587,0.8397263649664621,0.9756515869774539,0.9754890684590274,0.9732882134746369
15,2.0,103,1,0.01,-0.8371721041131304,0.30375754204956573,0.53137479159922,0.9869269900025447,0.9736305817008009
15,2.0,103,2,0.01,-0.8371721041131304,0.541986717092655,0.9545418164947579,0.9870599832650068,0.5741952836201273
15,2.0,103,3,0.01,-0.8371721041131304,0.945903299704543,0.9351933938859768,0.9883155229339559,0.9659031015704683
15,2.0,104,1,0.01,-0.7664589359519631,0.4077084183469512,0.8944395438197374,0.9839062468388089,0.7122768152663597
15,2.0,104,2,0.01,-0.7664589359519631,0.7562009297285288,0.8347010488475007,0.9905341917522734,0.9041528397775394
15,2.0,104,3,0.01,-0.7664589359519631,0.8902973697666657,0.9577960479762231,0.9884763822902972,0.9611004961415648
15,2.0,105,1,0.01,-0.8840257203716249,0.0011517387328321771,0.8934147873424231,0.9779331495948212,7.458098604884779e-05
15,2.0,105,2,0.01,-0.8840257203716249,0.4106138307297318,0.9252904589871078,0.7974002510054191,0.5998524326356702
15,2.0,105,3,0.01,-0.8840257203716249,0.6613477379033291,0.9404229644967779,0.9829475898985202,0.7211973751475775
15,2.0,106,1,0.01,-0.8332363027342132,0.18728219863114565,0.9487042646553253,0.9020473731888475,0.4757331836074632
15,2.0,106,2,0.01,-0.8332363027342132,0.6910817050791423,0.9022109122048247,0.9939390567619263,0.8757062483022549
15,2.0,106,3,0.01,-0.8332363027342132,0.6419090945025917,0.9614211601741235,0.9960597733095061,0.664305005084055
15,2.0,107,1,0.01,-0.7958965964037952,0.7416987525360008,0.9156258970061861,0.9648497210948427,0.9777639890887332
15,2.0,107,2,0.01,-0.7958965964037952,0.683125840534237,0.8813538202810889,0.987364988996971,0.9631791916003158
15,2.0,107,3,0.01,-0.7958965964037952,0.8809424277883048,0.9407069000488614,0.9854982714484918,0.9778927392383788
15,2.0,108,1,0.01,-0.791294951304158,0.17102568005109678,0.8058990748735676,0.9422876188420365,0.5774082018212263
15,2.0,108,2,0.01,-0.791294951304158,0.45656584017330326,0.9541828097340787,0.982648293852239,0.5155622268423292
15,2.0,108,3,0.01,-0.791294951304158,0.8505813858031436,0.9590926982787971,0.9869932836064415,0.9522388969810239
15,2.0,109,1,0.01,-0.8039172909528741,0.6405498817125259,0.8853105126101954,0.9694809953504486,0.9666549849926086
15,2.0,109,2,0.01,-0.8039172909528741,0.6647987414635645,0.7089909134964079,0.9732951543718441,0.4901800733789778
15,2.0,109,3,0.01,-0.8039172909528741,0.7877644095455861,0.956735842132011,0.9890820019369203,0.771101130636278
15,2.0,110,1,0.01,-0.8628541818646602,0.33713395948199354,0.9258803902520133,0.9698272692810564,0.5268733757062773
15,2.0,110,2,0.01,-0.8628541818646602,0.7796006875356242,0.9309649586288644,0.9616354935596805,0.9114076486634308
15,2.0,110,3,0.01,-0.8628541818646602,0.6747509679061471,0.9454878920887978,0.9892701912443392,0.7189813374822626
15,2.0,111,1,0.01,-0.8411056858442906,0.014807130139517207,0.00835150898760343,0.9894440349527396,0.7760224923135123
15,2.0,111,2,0.01,-0.8411056858442906,0.639233822087639,0.8090164340964461,0.9795799504090953,0.9747849109519946
15,2.0,111,3,0.01,-0.8411056858442906,0.6506656763503446,0.9315291066443523,0.879945096453698,0.8809212411726101
15,2.0,112,1,0.01,-0.8369914627276797,0.3731306665241441,0.8688876133146852,0.9936500306172487,0.5949388746157747
15,2.0,112,2,0.01,-0.8369914627276797,0.49952746867785713,0.7571949904074178,0.9937436504095427,0.8574111134006999
15,2.0,112,3,0.01,-0.8369914627276797,0.726025321290677,0.9635255333280881,0.8165303499879121,0.9633054682010598
15,2.0,113,1,0.01,-0.7384535708021057,0.5621090263768024,0.8936977045122189,0.9676248761208472,0.9506593787689146
15,2.0,113,2,0.01,-0.7384535708021057,0.7616710043922437,0.9462912181633223,0.9870217488999171,0.9135279113849207
15,2.0,113,3,0.01,-0.7384535708021057,0.917476704114076,0.9489596926822172,0.9889142693101917,0.9950693998806158
15,2.0,114,1,0.01,-0.7909003482288915,0.792147959985935,0.9161298029514209,0.9803175117354092,0.9583078454096228
15,2.0,114,2,0.01,-0.7909003482288915,0.645595379304767,0.934411589481042,0.9826215470826455,0.8663265020745191
15,2.0,114,3,0.01,-0.7909003482288915,0.718450313258875,0.8173428346279709,0.9715052705221794,0.6738687764966724
15,2.0,115,1,0.01,-0.8326346598085189,0.7851406176205998,0.8886168326920751,0.9087499479926897,0.9206530945081033
15,2.0,115,2,0.01,-0.8326346598085189,0.6553499770305729,0.920160050029148,0.9763336632928892,0.7585390728891417
15,2.0,115,3,0.01,-0.8326346598085189,0.8599230888468702,0.900634863087661,0.9858893075603614,0.8744472985048665
15,2.0,116,1,0.01,-0.8681995634718376,0.29497697143601237,0.7312832049995257,0.9808730684849628,0.7325910013381327
15,2.0,116,2,0.01,-0.8681995634718376,0.8212826907440705,0.9459042422943826,0.9922980520196644,0.8823717215629228
15,2.0,116,3,0.01,-0.8681995634718376,0.9391095268265607,0.9599553370927741,0.9928253437312929,0.9770803014017644
15,2.0,117,1,0.01,-0.7911013268407281,0.02674102024698175,0.9005916584826915,0.9936509520122481,0.23416982938279338
15,2.0,117,2,0.01,-0.7911013268407281,0.9417216823523441,0.9565167303144134,0.9930646296961554,0.9861243988732987
15,2.0,117,3,0.01,-0.7911013268407281,0.7042506766067159,0.8777488573736592,0.9847206394870769,0.6947328183029877
15,2.0,118,1,0.01,-0.8007471011881188,0.6459832102689768,0.9608804911088404,0.9557398979387518,0.7816687775949314
15,2.0,118,2,0.01,-0.8007471011881188,0.8962428695656921,0.9349958793092692,0.9880323748182411,0.9879305524064989
15,2.0,118,3,0.01,-0.8007471011881188,0.6932568238099881,0.9520938022015897,0.8954989087669883,0.8589629055869805
15,2.0,119,1,0.01,-0.8540781593748125,0.10382116888642728,0.6566861764083988,0.945264473299621,0.7611523766734435
15,2.0,119,2,0.01,-0.8540781593748125,0.5920602700397801,0.944042790327132,0.9853828241509576,0.8130056590168346
15,2.0,119,3,0.01,-0.8540781593748125,0.805050574624112,0.9661604971767425,0.9666406476976511,0.8753939425688267
15,2.0,120,1,0.01,-0.8851380238975912,0.028202023068960004,0.915547282362231,0.9867332699008169,0.19047931686058972
15,2.0,120,2,0.01,-0.8851380238975912,0.7898814059293089,0.9423705099466781,0.9788635985145144,0.9538918247371896
15,2.0,120,3,0.01,-0.8851380238975912,0.7740980016565636,0.9459843192644249,0.930479160030544,0.8544251342260228
15,2.0,121,1,0.01,-0.826289923221088,0.43666188737008754,0.9444912317847779,0.9769592297468792,0.3676657171587907
15,2.0,121,2,0.01,-0.826289923221088,0.8522589278405726,0.9359239072591518,0.985514953192217,0.9716842439787419
15,2.0,121,3,0.01,-0.826289923221088,0.9019287246448,0.9203396309047239,0.9917302140997265,0.8452872307112788
15,2.0,122,1,0.01,-0.769973102046242,0.41030756041379407,0.8123957499437083,0.9947915931062609,0.8664793761731594
15,2.0,122,2,0.01,-0.769973102046242,0.8430028348959766,0.9137056730884033,0.9796885651857092,0.9769061425386867
15,2.0,122,3,0.01,-0.769973102046242,0.6600041441333956,0.9499735593699558,0.9735461359221041,0.6644405975187238
15,2.0,123,1,0.01,-0.7965241575351976,0.5103967630250895,0.9145546936288828,0.9826962982921719,0.8078368976308864
15,2.0,123,2,0.01,-0.7965241575351976,0.5660118217529976,0.9289260758278512,0.9871306732948545,0.7585321316325051
15,2.0,123,3,0.01,-0.7965241575351976,0.7338169081941652,0.8951589136457568,0.9852940368254105,0.8412579585351057
15,2.0,124,1,0.01,-0.832948463466448,0.6144661295669436,0.9300337093874094,0.9265948769556234,0.9265543218212259
15,2.0,124,2,0.01,-0.832948463466448,0.49950500072580584,0.5122205965923584,0.9836054996893584,0.8993446246658964
15,2.0,124,3,0.01,-0.832948463466448,0.6472136706357118,0.9453889891756724,0.9688859724361478,0.6738742852451592
15,2.0,125,1,0.01,-0.8914022911126942,0.22716347298219203,0.7844728501613636,0.9957357937117491,0.7767613137037621
15,2.0,125,2,0.01,-0.8914022911126942,0.48014016957171296,0.9566781918350405,0.9865084155850541,0.4990994374356405
15,2.0,125,3,0.01,-0.8914022911126942,0.9531963895033396,0.9533904464203694,0.9891357834390183,0.987874071139225
15,2.0,126,1,0.01,-0.8549125967381379,0.3844371592389683,0.8972223583894113,0.8089499636202451,0.7411225333937403
15,2.0,126,2,0.01,-0.8549125967381379,0.6085844878949302,0.9080192150135609,0.9287302511123037,0.7769394824361391
15,2.0,126,3,0.01,-0.8549125967381379,0.7338178897479836,0.8955068358809637,0.980963770028084,0.8548786187086116
15,2.0,127,1,0.01,-0.8032679493317039,0.8082051495553569,0.9319963389718596,0.9878266383168569,0.9680748015263547
15,2.0,127,2,0.01,-0.8032679493317039,0.7113468757570884,0.911908322911796,0.9911936604210585,0.8288470708760656
15,2.0,127,3,0.01,-0.8032679493317039,0.7527656357157387,0.8656342567264291,0.9910474744547256,0.7696226082120633
15,2.0,128,1,0.01,-0.8859103008111502,0.7691740209837072,0.971119673746486,0.9562839484606847,0.9042737586268598
15,2.0,128,2,0.01,-0.8859103008111502,0.9004329977189007,0.9105004131326571,0.9809867487831787,0.9780086369267402
15,2.0,128,3,0.01,-0.8859103008111502,0.7470593612717608,0.8989033363950197,0.9816113480292171,0.749226045971779
15,2.0,129,1,0.01,-0.8485900866548038,0.07859633618722665,0.9344863966709801,0.9923911467225596,0.4193428733375126
15,2.0,129,2,0.01,-0.8485900866548038,0.9247811973229151,0.9821127222475905,0.9867732177242258,0.9671688832713605
15,2.0,129,3,0.01,-0.8485900866548038,0.8911132769991913,0.9577933270013741,0.9901890845214337,0.8681389956587126
15,2.0,130,1,0.01,-0.7942801210340381,0.18388659946613342,0.9133809877734117,0.9797574961010914,0.5638376867295114
15,2.0,130,2,0.01,-0.7942801210340381,0.8848774489040745,0.9249467818535024,0.9884249124987152,0.9809670237521924
15,2.0,130,3,0.01,-0.7942801210340381,0.7407703475971449,0.9088548092815422,0.9889697191576459,0.7127308625398644
15,2.0,131,1,0.01,-0.8744101588871759,0.4391251261023164,0.9242740077437902,0.9627625833214867,0.8185994809281973
15,2.0,131,2,0.01,-0.8744101588871759,0.9205560972777898,0.9506315786365611,0.9818315390433592,0.9106602429266475
15,2.0,131,3,0.01,-0.8744101588871759,0.7029076812365599,0.8535945215580284,0.9894625209199774,0.9539523930077043
15,2.0,132,1,0.01,-0.8335733601545169,0.16001610427705884,0.8896792753033609,0.006231531936034193,0.013878719595128985
15,2.0,132,2,0.01,-0.8335733601545169,0.5540554532435765,0.9410147256898318,0.921698344190149,0.6348782461214151
15,2.0,132,3,0.01,-0.8335733601545169,0.902816500748339,0.9264532468259796,0.9876650826843809,0.9852274106745137
15,2.0,133,1,0.01,-0.8530540382413576,0.20783805356173005,0.9379763996108278,0.9750101801420098,0.23899237731496473
15,2.0,133,2,0.01,-0.8530540382413576,0.7792663439262133,0.9565907431656866,0.9856817916407415,0.9013606654790953
15,2.0,133,3,0.01,-0.8530540382413576,0.7725871315300435,0.9561346493810591,0.9835890893948486,0.9099115449610643
15,2.0,134,1,0.01,-0.8326689189090013,0.7491857535558053,0.9652648147500087,0.9876889520378831,0.941472352497504
15,2.0,134,2,0.01,-0.8326689189090013,0.47679678908543993,0.8722523770823503,0.9871172840234861,0.5916896973030598
15,2.0,134,3,0.01,-0.8326689189090013,0.7164385745454694,0.9383011494669634,0.9715868997872139,0.6728256618139722
15,2.0,135,1,0.01,-0.8169993234466525,0.4607420701265226,0.89864890906384,0.974183987708213,0.8504292512203032
15,2.0,135,2,0.01,-0.8169993234466525,0.5137725760931029,0.9689130629924806,0.9903849360904398,0.62330458364166
15,2.0,135,3,0.01,-0.8169993234466525,0.9178565919724052,0.9829411311141348,0.9965213515948524,0.9602399721472663
15,2.0,136,1,0.01,-0.9151000894662711,0.9266866848313126,0.9801392597310143,0.9844335551281681,0.8774418634621691
15,2.0,136,2,0.01,-0.9151000894662711,0.7634751987626038,0.9766732832584779,0.994824322213167,0.7904647304406811
15,2.0,136,3,0.01,-0.9151000894662711,0.9151017814969405,0.9470044183616135,0.9934670965351494,0.9179044758336415
15,2.0,137,1,0.01,-0.7716053456449012,0.43738839090329434,0.8495805784154961,0.992900607687205,0.8109270593596785
15,2.0,137,2,0.01,-0.7716053456449012,0.5901932393553687,0.9483419996260625,0.9832514563859047,0.7395704329895727
15,2.0,137,3,0.01,-0.7716053456449012,0.8465311447583458,0.9331423881604003,0.9785588443389538,0.9506000284158777
15,2.0,138,1,0.01,-0.813870202474891,0.743689518578978,0.9509673248835853,0.978334551301095,0.960847248321694
15,2.0,138,2,0.01,-0.813870202474891,0.8584762962283372,0.9635450114568944,0.9927757801624779,0.9657468316558614
